,Thi_layer_P,Six_layer_P,Last_layer,PProb_thi,PProb_six,PProb_las,True_labels
15387,1,1,1,0.5612228,0.7007313,0.79526097,2
15388,0,1,1,0.52903336,0.54252535,0.54918015,2
15389,1,1,1,0.5304659,0.75370795,0.86815304,2
15390,1,1,1,0.5259023,0.55272853,0.7392338,2
15391,0,0,0,0.53683573,0.73526347,0.77111685,2
15392,0,1,1,0.50224817,0.70693254,0.78372765,2
15393,1,1,1,0.5131757,0.54191935,0.7131564,2
15394,1,1,1,0.5322531,0.8393845,0.8813093,2
15395,0,0,0,0.55023104,0.74000126,0.86267906,2
15396,0,1,1,0.5147696,0.7315282,0.8227994,2
15397,0,0,0,0.5227087,0.5591331,0.60471326,2
15398,1,0,1,0.5019028,0.5101631,0.60244894,2
15399,1,1,1,0.59380877,0.6762911,0.70000535,2
15400,0,1,0,0.5260418,0.51137304,0.5587254,2
15401,1,0,1,0.5323529,0.57965755,0.6125028,2
15402,1,1,1,0.50527054,0.62952,0.82890254,2
15403,1,1,1,0.55362004,0.7363733,0.8591818,2
15404,1,1,1,0.5281336,0.72432667,0.8382153,2
15405,1,1,1,0.5809417,0.64745736,0.8140094,2
15406,1,1,1,0.51333034,0.6803814,0.8214949,2
15407,0,0,1,0.5217184,0.5980962,0.56277627,2
15408,1,1,1,0.5532271,0.7895435,0.8541509,2
15409,1,1,1,0.5291472,0.6970751,0.78048456,2
15410,1,1,1,0.53369987,0.6849693,0.57236296,2
15411,1,1,1,0.52435315,0.7088039,0.7296841,2
15412,1,1,1,0.50717664,0.5111774,0.534423,2
15413,1,1,1,0.5135859,0.60424,0.7067238,2
15414,0,1,0,0.50630456,0.5216319,0.55672437,2
15415,1,0,0,0.52279645,0.70373005,0.76443374,2
15416,1,1,1,0.5547738,0.5442558,0.68823266,2
15417,1,1,1,0.5779577,0.8815717,0.9253632,2
15418,1,1,1,0.52417713,0.60139817,0.7747067,2
15419,1,1,1,0.5082672,0.8205213,0.90518594,2
15420,1,1,1,0.5841927,0.830101,0.93576694,2
15421,1,1,1,0.59591603,0.8248505,0.90697634,2
15422,1,1,1,0.51526165,0.5658154,0.65551037,2
15423,1,1,1,0.50337726,0.5553207,0.5939877,2
15424,1,1,1,0.5116877,0.5336299,0.6033756,2
15425,1,1,1,0.5245855,0.8043365,0.8280775,2
15426,1,1,0,0.5121868,0.5374383,0.5502973,2
15427,1,1,1,0.5374381,0.7659913,0.8783759,2
15428,1,0,1,0.51948357,0.5664762,0.5654766,2
15429,1,1,1,0.550424,0.6952978,0.6861072,2
15430,1,1,1,0.5727752,0.6357821,0.72299683,2
15431,0,1,1,0.50079966,0.54032016,0.63546544,2
15432,1,0,0,0.53362715,0.7463308,0.78232104,2
15433,1,1,1,0.564962,0.8810063,0.9407606,2
15434,1,1,1,0.50464576,0.58365107,0.72113675,2
15435,1,1,1,0.53847307,0.52459234,0.64270085,2
15436,1,1,1,0.5181477,0.5050403,0.5254207,2
15437,0,0,0,0.5185885,0.57475436,0.6088561,2
15438,1,1,1,0.5346167,0.702216,0.8571207,2
15439,1,0,0,0.50829077,0.7403989,0.86421245,2
15440,1,1,1,0.5522205,0.81800926,0.8997024,2
15441,1,1,0,0.5179589,0.6038194,0.5665306,2
15442,1,0,0,0.5457198,0.63021135,0.68571526,2
15443,1,0,0,0.57651836,0.5028899,0.56308365,2
15444,1,1,1,0.5704455,0.88362795,0.94472337,2
15445,1,1,1,0.62328666,0.79662037,0.8827902,2
15446,1,1,1,0.5277087,0.81597346,0.88462305,2
15447,1,1,1,0.5204875,0.7219564,0.75190806,2
15448,1,1,1,0.50930077,0.66668344,0.8368328,2
15449,1,1,1,0.5513536,0.7733554,0.8092033,2
15450,1,1,1,0.6058937,0.84601843,0.8997221,2
15451,1,1,1,0.5360985,0.89769435,0.9232803,2
15452,1,1,1,0.60397243,0.9052766,0.9431615,2
15453,1,1,1,0.55407435,0.734026,0.8713441,2
15454,1,1,1,0.56897175,0.8437198,0.934094,2
15455,1,1,1,0.577247,0.7968758,0.86143,2
15456,1,1,1,0.538073,0.73226714,0.8673736,2
15457,1,1,1,0.57584536,0.6797014,0.5928293,2
15458,1,1,1,0.5740142,0.5297958,0.7608724,2
15459,1,1,1,0.54696506,0.7589459,0.83684325,2
15460,1,1,1,0.6352926,0.93778646,0.9701403,2
15461,1,1,1,0.54109114,0.5496529,0.5487386,2
15462,1,1,1,0.5933293,0.7996737,0.90946,2
15463,1,1,1,0.57033974,0.8576735,0.93727267,2
15464,1,0,1,0.51242805,0.5506108,0.57814264,2
15465,1,0,0,0.5247458,0.6899951,0.72846735,2
15466,0,0,0,0.51251155,0.5133219,0.55607915,2
15467,0,0,0,0.51556605,0.72373503,0.8073527,2
15468,1,1,1,0.5492552,0.71557736,0.5627674,2
15469,1,0,0,0.501586,0.55797505,0.68873596,2
15470,1,1,1,0.5760159,0.58612645,0.7972721,2
15471,1,0,0,0.5612511,0.76836306,0.8492222,2
15472,1,0,1,0.52495587,0.56504035,0.6383401,2
15473,1,1,1,0.5522366,0.8669962,0.88648343,2
15474,1,1,1,0.50304246,0.53209245,0.5332524,2
15475,1,1,1,0.5428409,0.675641,0.8491453,2
15476,1,1,1,0.55639356,0.6117909,0.65666693,2
15477,1,1,1,0.5098933,0.6026617,0.5315256,2
15478,1,1,0,0.53538954,0.6167238,0.5760888,2
15479,1,0,0,0.5052532,0.7126843,0.740884,2
15480,1,0,0,0.5111415,0.6688029,0.5462182,2
15481,1,1,1,0.6093892,0.90682656,0.92170805,2
15482,0,0,0,0.5184819,0.66785836,0.5399021,2
15483,1,0,0,0.53766054,0.6252362,0.5988306,2
15484,1,0,0,0.5308852,0.5671164,0.6581895,2
15485,1,0,0,0.5088825,0.728477,0.70449626,2
15486,1,0,0,0.5210805,0.74627113,0.77618015,2
15487,1,0,0,0.5086389,0.5651588,0.5136547,2
15488,1,1,1,0.5508386,0.56674826,0.6735497,2
15489,1,1,0,0.52617955,0.5405985,0.54716295,2
15490,0,0,0,0.5007929,0.7211226,0.6604108,2
15491,1,1,1,0.5259622,0.73230547,0.8843268,2
15492,1,1,1,0.5471379,0.6041729,0.5945876,2
15493,1,0,0,0.5012835,0.51888394,0.51037115,2
15494,0,1,0,0.50874186,0.51353616,0.54173964,2
15495,0,0,0,0.5402719,0.507756,0.51751035,2
15496,0,0,0,0.50518864,0.7622857,0.7727436,2
15497,1,1,0,0.5536753,0.57133025,0.5548038,2
15498,1,1,1,0.53219867,0.7586638,0.82513756,2
15499,1,1,1,0.5684105,0.645526,0.8336282,2
15500,1,1,1,0.59440583,0.8485325,0.9234062,2
15501,1,1,1,0.5897926,0.88887477,0.9390972,2
15502,1,1,1,0.5358826,0.72516316,0.85090774,2
15503,1,1,1,0.57044053,0.6803402,0.7292343,2
15504,1,1,1,0.55958545,0.6970196,0.72835594,2
15505,1,0,0,0.5032574,0.5124289,0.64427644,2
15506,1,1,1,0.5609878,0.7067599,0.89196384,2
15507,1,0,0,0.51632345,0.6520599,0.6024952,2
15508,0,1,1,0.5185674,0.5224331,0.53649354,2
15509,1,0,0,0.50515777,0.6196637,0.52728415,2
15510,1,1,1,0.51250935,0.86052847,0.9241644,2
15511,1,1,1,0.60036516,0.8420267,0.9116724,2
15512,1,1,1,0.51421785,0.86690664,0.9087077,2
15513,1,1,1,0.52174044,0.70549196,0.75152254,2
15514,1,1,1,0.5419744,0.6567488,0.8635021,2
15515,1,1,1,0.53480816,0.5907774,0.77795786,2
15516,0,0,0,0.5186568,0.6693945,0.6972631,2
15517,1,1,1,0.53266484,0.63863426,0.8211842,2
15518,1,1,1,0.5923988,0.81825346,0.8455301,2
15519,0,0,0,0.5316608,0.5737634,0.5919639,2
15520,1,1,1,0.5435614,0.7613833,0.87990534,2
15521,0,0,0,0.5285943,0.8604609,0.8815317,2
15522,1,1,1,0.5167986,0.5941431,0.60081464,2
15523,1,0,0,0.5547646,0.531064,0.54921824,2
15524,1,1,1,0.56954855,0.63636345,0.5272365,2
15525,1,0,0,0.54911274,0.6985829,0.65610963,2
15526,1,1,1,0.5583816,0.7245403,0.78651834,2
15527,1,1,0,0.5316664,0.5403867,0.64038855,2
15528,1,1,1,0.5497006,0.6363179,0.5470773,2
15529,1,1,1,0.5174835,0.56470615,0.65188086,2
15530,1,1,1,0.5771259,0.8246382,0.8876548,2
15531,1,1,1,0.5325047,0.663864,0.8672295,2
15532,1,1,1,0.59612256,0.82235795,0.8797769,2
15533,1,1,1,0.5383035,0.72952497,0.8372968,2
15534,0,0,0,0.53268087,0.6097001,0.63159794,2
15535,1,1,1,0.57223374,0.61253804,0.78501695,2
15536,1,0,1,0.51275414,0.5070175,0.55193573,2
15537,1,0,1,0.50800514,0.5497156,0.50215644,2
15538,1,1,1,0.52758956,0.73245007,0.71464807,2
15539,1,1,1,0.5818362,0.90754896,0.9534603,2
15540,1,1,1,0.5074566,0.5498286,0.63920176,2
15541,1,1,1,0.5628564,0.8038963,0.8933725,2
15542,1,1,1,0.56123513,0.8468233,0.92040884,2
15543,0,0,1,0.5040271,0.54343635,0.531836,2
15544,1,1,1,0.5244258,0.8164247,0.88659704,2
15545,1,1,1,0.56308377,0.7899264,0.8897367,2
15546,0,0,1,0.5158707,0.50227314,0.5351641,2
15547,0,1,1,0.529168,0.59239554,0.59957623,2
15548,1,0,0,0.5110036,0.6462689,0.84321994,2
15549,1,1,1,0.5414881,0.7859416,0.8572341,2
15550,1,1,1,0.5491567,0.6519329,0.7591402,2
15551,1,0,0,0.5345385,0.7060224,0.69290507,2
15552,1,1,1,0.5842705,0.95061606,0.97428334,2
15553,1,0,0,0.5214774,0.57335144,0.6080891,2
15554,1,1,1,0.51722157,0.5454791,0.5312296,2
15555,1,1,1,0.553496,0.65931016,0.50436336,2
15556,1,1,1,0.5339285,0.7080928,0.6888738,2
15557,1,1,1,0.5743376,0.71221346,0.8427134,2
15558,1,1,1,0.5493423,0.7833606,0.8900119,2
15559,1,1,1,0.5625333,0.79430705,0.8790437,2
15560,0,0,0,0.5066811,0.5763107,0.61462927,2
15561,1,1,1,0.5566502,0.7346194,0.86433977,2
15562,1,1,1,0.5624089,0.8673059,0.8849502,2
15563,1,1,1,0.51996064,0.6711846,0.86519545,2
15564,1,1,1,0.57984865,0.7734356,0.8372182,2
15565,0,0,0,0.52043474,0.6080748,0.7202558,2
15566,0,0,0,0.51974666,0.7849179,0.8138662,2
15567,0,0,0,0.5264422,0.6890038,0.5327974,2
15568,0,0,0,0.5266341,0.74875,0.7017545,2
15569,0,0,0,0.5091623,0.5398058,0.68343914,2
15570,1,1,1,0.53385645,0.66037506,0.7092134,2
15571,1,1,1,0.52027905,0.8333267,0.90966576,2
15572,0,0,0,0.5337041,0.8309156,0.8815055,2
15573,1,1,0,0.50990504,0.55846363,0.5619952,2
15574,1,1,1,0.58049345,0.5110887,0.5955829,2
15575,1,1,1,0.53197753,0.58547413,0.6964853,2
15576,1,1,1,0.54657555,0.52382064,0.5781524,2
15577,0,0,0,0.5007715,0.78958344,0.8137214,2
15578,0,0,0,0.52082324,0.57451206,0.6806857,2
15579,1,1,1,0.519508,0.76400906,0.88170123,2
15580,1,1,1,0.5597119,0.8491752,0.95079154,2
15581,1,0,0,0.58052355,0.69642925,0.6645609,2
15582,1,0,1,0.5360464,0.5277704,0.6470787,2
15583,1,1,1,0.5347275,0.5221789,0.6517506,2
15584,0,0,0,0.5072428,0.69082165,0.7577229,2
15585,1,1,1,0.6379713,0.8108363,0.8530885,2
15586,1,1,1,0.53136444,0.8331693,0.85164946,2
15587,1,1,1,0.50728095,0.6640572,0.56926984,2
15588,1,1,1,0.5811819,0.72216535,0.83368254,2
15589,1,1,1,0.5402731,0.80037725,0.82091624,2
15590,1,1,1,0.6022477,0.7701166,0.8930607,2
15591,1,1,1,0.52238923,0.58594537,0.6136936,2
15592,1,0,0,0.52749586,0.5355931,0.5413902,2
15593,1,1,1,0.57310843,0.8692206,0.9306143,2
15594,1,1,1,0.5798747,0.6410483,0.76422757,2
15595,1,1,1,0.55303097,0.72394615,0.8462379,2
15596,1,1,1,0.5401441,0.7148919,0.8758054,2
15597,1,1,1,0.607187,0.7212613,0.86992884,2
15598,0,1,0,0.5013115,0.5104661,0.7353248,2
15599,1,1,1,0.5730815,0.77106595,0.9196918,2
15600,1,1,1,0.65251917,0.85180646,0.9371139,2
15601,1,1,1,0.5407196,0.8214139,0.89015007,2
15602,0,0,0,0.5307145,0.8337323,0.7700775,2
15603,0,0,1,0.50407255,0.60211253,0.573115,2
15604,1,0,0,0.52920026,0.52136433,0.5140677,2
15605,0,0,1,0.50225174,0.53741395,0.5667177,2
15606,0,0,0,0.524872,0.8094854,0.7450502,2
15607,0,0,0,0.5455091,0.53982973,0.5765978,2
15608,0,0,0,0.5301958,0.6970736,0.7434926,2
15609,0,0,0,0.5347255,0.88902575,0.8852549,2
15610,0,0,0,0.516995,0.6711264,0.6294793,2
15611,1,0,0,0.51723504,0.78946674,0.8301118,2
15612,0,0,0,0.50360477,0.6188633,0.61848444,2
15613,1,1,1,0.55612534,0.7006573,0.8180018,2
15614,1,1,1,0.5170185,0.72421944,0.85080045,2
15615,1,1,1,0.5640178,0.81638366,0.8843056,2
15616,1,1,1,0.5204741,0.6359113,0.6169955,2
15617,0,0,0,0.51402706,0.7042029,0.6759164,2
15618,1,1,1,0.55809706,0.62387526,0.57640886,2
15619,1,1,1,0.5952212,0.89076686,0.93740594,2
15620,0,0,0,0.54103523,0.79905057,0.8418282,2
15621,0,0,0,0.511245,0.6483761,0.552226,2
15622,0,0,0,0.53336465,0.78185415,0.80622053,2
15623,1,1,1,0.5077061,0.6852414,0.78151387,2
15624,1,1,1,0.59182936,0.89006126,0.9119345,2
15625,1,1,1,0.5455435,0.7466587,0.8420022,2
15626,1,1,1,0.5048002,0.58309156,0.6236826,2
15627,1,1,1,0.51252115,0.6798139,0.6045207,2
15628,1,1,1,0.56965494,0.63645595,0.7217781,2
15629,1,1,1,0.5629413,0.70631105,0.83082545,2
15630,1,1,0,0.5215682,0.5221321,0.6880398,2
15631,1,1,1,0.5656301,0.7487342,0.76194435,2
15632,0,0,0,0.51460797,0.75143737,0.85716426,2
15633,0,0,0,0.50595194,0.7685784,0.8075466,2
15634,0,0,0,0.527642,0.6635291,0.8106147,2
15635,1,1,1,0.5693956,0.76107335,0.8772239,2
15636,1,1,1,0.5377301,0.7182959,0.8581887,2
15637,1,1,1,0.56249094,0.941972,0.95851463,2
15638,1,1,1,0.51111966,0.82539016,0.8795711,2
15639,0,0,0,0.5119906,0.6642636,0.73562264,2
15640,1,1,1,0.57805353,0.7987059,0.85080814,2
15641,0,0,0,0.555301,0.78473103,0.7778368,2
15642,1,1,1,0.54248816,0.74658334,0.8496896,2
15643,1,1,1,0.52600634,0.6148751,0.8242886,2
15644,1,1,1,0.5377301,0.7182959,0.8581887,2
15645,1,1,1,0.5455291,0.6463069,0.8065428,2
15646,1,1,1,0.57616776,0.68858796,0.7258842,2
15647,0,0,0,0.51108265,0.751191,0.83114916,2
15648,1,1,1,0.5661751,0.64516103,0.7084584,2
15649,0,0,1,0.5306053,0.53777593,0.5047346,2
15650,0,0,0,0.51091695,0.79051226,0.8440974,2
15651,1,1,1,0.50148696,0.6122204,0.6770618,2
15652,1,1,1,0.5323142,0.8071139,0.84114647,2
15653,1,1,1,0.5554506,0.587794,0.82361555,2
15654,1,1,1,0.5252173,0.7369332,0.8073443,2
15655,1,0,0,0.5285628,0.7580104,0.8307157,2
15656,1,1,1,0.5428261,0.53030753,0.5533976,2
15657,1,1,1,0.5670811,0.8361811,0.9097609,2
15658,1,1,1,0.55659616,0.75204355,0.7861859,2
15659,1,0,0,0.5332727,0.6694152,0.6804664,2
15660,1,1,1,0.5049053,0.5113024,0.598862,2
15661,1,0,0,0.5299575,0.78269416,0.8182152,2
15662,1,1,0,0.5545584,0.50720876,0.54422027,2
15663,0,0,0,0.5077186,0.7232305,0.7984419,2
15664,1,1,1,0.5674945,0.91473424,0.9432942,2
15665,1,1,1,0.5334928,0.5506394,0.6205929,2
15666,1,1,1,0.56693745,0.6493143,0.68718874,2
15667,1,1,1,0.54649067,0.65044063,0.85582703,2
15668,1,0,0,0.5079411,0.56613714,0.6634719,2
15669,1,1,1,0.5561065,0.7156291,0.7756935,2
15670,1,1,1,0.58087933,0.76226497,0.7631081,2
15671,1,1,1,0.57349664,0.71352804,0.81977165,2
15672,1,1,1,0.56325537,0.7544746,0.8504923,2
15673,0,0,0,0.5042886,0.517387,0.65913206,2
15674,1,1,1,0.5299292,0.50255674,0.69563115,2
15675,0,0,0,0.5464912,0.64925253,0.6384516,2
15676,0,0,0,0.56022424,0.7660809,0.8015371,2
15677,1,0,0,0.52495754,0.7621076,0.6304612,2
15678,0,0,0,0.54181993,0.83053446,0.8511836,2
15679,0,0,0,0.50455713,0.6437166,0.62500626,2
15680,1,1,1,0.56628746,0.81942797,0.9354628,2
15681,1,1,1,0.5508782,0.6773095,0.73356634,2
15682,0,0,0,0.53332484,0.6840013,0.6969737,2
15683,1,1,1,0.518981,0.5982231,0.6272826,2
15684,1,1,0,0.5103973,0.5697497,0.5713633,2
15685,0,1,0,0.51171076,0.50249314,0.6985108,2
15686,1,1,1,0.5611402,0.7004303,0.6732839,2
15687,0,0,1,0.50386524,0.6441949,0.5511864,2
15688,1,1,1,0.5875692,0.7934887,0.8045721,2
15689,0,0,0,0.5339423,0.61294717,0.67771363,2
15690,1,1,1,0.5276113,0.5575452,0.58154774,2
15691,0,0,0,0.52498543,0.6191205,0.5168802,2
15692,1,0,0,0.5331033,0.74938333,0.693366,2
15693,1,1,1,0.52435774,0.7183617,0.60938257,2
15694,0,0,0,0.52677804,0.6530756,0.69606113,2
15695,1,1,1,0.5519647,0.6863958,0.70891684,2
15696,1,1,1,0.57615256,0.8077005,0.9368748,2
15697,1,1,1,0.55188525,0.689106,0.7974164,2
15698,1,1,1,0.5164983,0.57672065,0.6012563,2
15699,1,1,1,0.556768,0.80836725,0.829326,2
15700,1,1,1,0.5848665,0.81352115,0.8912538,2
15701,1,1,1,0.50037163,0.65452075,0.7193969,2
15702,0,0,0,0.5366326,0.70451903,0.6638556,2
15703,0,1,1,0.5007579,0.65795773,0.6802427,2
15704,1,0,1,0.50913703,0.55579436,0.5343897,2
15705,1,1,1,0.50189143,0.70849115,0.8181401,2
15706,0,1,1,0.53573835,0.5193095,0.5891239,2
15707,1,1,1,0.5651756,0.7122248,0.713716,2
15708,1,1,1,0.5405798,0.6769828,0.80717784,2
15709,1,1,1,0.5541392,0.8738768,0.925293,2
15710,1,1,1,0.5366833,0.90115,0.9233772,2
15711,1,1,1,0.5214461,0.7951506,0.9042342,2
15712,1,1,1,0.5512009,0.8377157,0.916525,2
15713,1,1,1,0.5923665,0.8130739,0.86053246,2
15714,1,1,1,0.5737388,0.7414152,0.8587355,2
15715,1,1,1,0.5220782,0.7455304,0.833735,2
15716,1,1,0,0.52646923,0.61667275,0.5060051,2
15717,1,1,1,0.5522684,0.75838506,0.8837982,2
15718,1,1,1,0.5423351,0.56355536,0.54169565,2
15719,1,1,1,0.5961909,0.73951095,0.89408135,2
15720,0,0,0,0.50610656,0.7789983,0.8034541,2
15721,1,1,1,0.5196314,0.58953357,0.5641216,2
15722,1,1,1,0.533167,0.74917346,0.8676474,2
15723,1,1,1,0.5397408,0.50158256,0.655868,2
15724,1,1,1,0.6045425,0.93889874,0.97271633,2
15725,1,1,1,0.5424124,0.8465033,0.9373939,2
15726,1,1,1,0.5770584,0.8100352,0.88814324,2
15727,1,1,1,0.5453249,0.83162516,0.87126946,2
15728,1,1,1,0.59043616,0.734854,0.77843124,2
15729,1,1,1,0.60392356,0.8175112,0.89640063,2
15730,1,1,1,0.59949434,0.8899702,0.94252074,2
15731,1,1,1,0.52625555,0.75608706,0.87786067,2
15732,1,1,1,0.54997575,0.7012833,0.9076942,2
15733,0,0,0,0.50008076,0.8021636,0.80733186,2
15734,0,0,0,0.5284403,0.73584497,0.8163108,2
15735,0,0,0,0.5015438,0.81464744,0.7965257,2
15736,1,0,0,0.53668094,0.6334394,0.6194371,2
15737,1,1,1,0.550094,0.82105917,0.83648115,2
15738,1,1,1,0.5588236,0.79498065,0.8852798,2
15739,1,0,1,0.5201215,0.5274132,0.6216943,2
15740,1,1,1,0.5022736,0.5046534,0.5720025,2
15741,1,1,1,0.55671006,0.7748084,0.81206864,2
15742,0,0,0,0.52175075,0.7958268,0.8204129,2
15743,0,0,0,0.55872226,0.74023503,0.746099,2
15744,1,1,1,0.5317921,0.5526772,0.63098705,2
15745,1,1,1,0.54047745,0.7960013,0.80299616,2
15746,1,1,1,0.5393053,0.7735822,0.88745797,2
15747,1,1,1,0.55317986,0.7855685,0.77308714,2
15748,1,1,1,0.5715297,0.5650673,0.5999013,2
15749,1,1,1,0.61362606,0.7851901,0.8155288,2
15750,1,1,1,0.52453494,0.5047337,0.65576416,2
15751,0,0,0,0.5091251,0.7150393,0.7525839,2
15752,1,0,0,0.5181894,0.6657169,0.6256061,2
15753,1,1,0,0.53031933,0.5604095,0.5185857,2
15754,1,0,0,0.5082995,0.6162752,0.69879895,2
15755,1,1,1,0.52415913,0.51377064,0.51340026,2
15756,1,1,1,0.5444627,0.7044957,0.82675254,2
15757,1,1,1,0.58870727,0.8949363,0.9379032,2
15758,1,1,1,0.51790917,0.50647527,0.58632267,2
15759,1,1,1,0.6158644,0.83410555,0.9155556,2
15760,1,1,1,0.52400255,0.7480139,0.89061147,2
15761,0,0,0,0.51085114,0.66485983,0.5345604,2
15762,1,1,1,0.510972,0.72564477,0.86819476,2
15763,1,1,1,0.5420278,0.8238897,0.8450212,2
15764,1,1,1,0.52282476,0.7269383,0.69025666,2
15765,1,1,1,0.50099754,0.61369747,0.6119775,2
15766,1,1,1,0.5188633,0.7829888,0.7609622,2
15767,0,0,0,0.51899934,0.8552007,0.8737403,2
15768,1,1,1,0.56121,0.6182154,0.56298095,2
15769,1,1,1,0.5404738,0.70571977,0.8087972,2
15770,1,1,1,0.5325322,0.71959984,0.81572306,2
15771,1,1,1,0.5862269,0.84264725,0.9268919,2
15772,1,1,1,0.55223584,0.8062822,0.90948725,2
15773,1,1,1,0.6332351,0.9552414,0.95736253,2
15774,1,1,1,0.5912439,0.7243484,0.8179846,2
15775,1,1,1,0.5362577,0.6967658,0.83200485,2
15776,1,0,1,0.58427334,0.5328672,0.643114,2
15777,1,1,1,0.5497491,0.7501524,0.8101987,2
15778,0,0,0,0.51775724,0.6501649,0.79486775,2
15779,1,1,1,0.5587803,0.81467247,0.89661896,2
15780,0,0,1,0.52015996,0.57203346,0.6558235,2
15781,1,1,1,0.5348054,0.6837557,0.79243326,2
15782,0,0,0,0.50602406,0.66276217,0.58198655,2
15783,0,0,0,0.53411245,0.62549,0.52792716,2
15784,0,0,0,0.56690264,0.60417974,0.69466066,2
15785,1,0,0,0.51631784,0.6250661,0.503535,2
15786,1,0,1,0.52940845,0.5758896,0.60512936,2
15787,1,0,0,0.54507154,0.54832315,0.6336176,2
15788,1,0,1,0.503093,0.5232541,0.51386076,2
15789,1,1,1,0.5225895,0.6394298,0.7903088,2
15790,1,1,1,0.51141626,0.6734195,0.7982142,2
15791,1,1,1,0.5330534,0.6681782,0.78483933,2
15792,1,1,1,0.62412333,0.83384556,0.89600176,2
15793,1,1,1,0.52733696,0.7225474,0.7822438,2
15794,1,1,1,0.539016,0.8261289,0.87775326,2
15795,1,1,1,0.5580111,0.75903076,0.8799384,2
15796,1,1,1,0.57110405,0.7076326,0.81042004,2
15797,1,1,1,0.5527567,0.82076246,0.85484153,2
15798,1,0,0,0.5089565,0.7107482,0.7512554,2
15799,1,1,1,0.5438523,0.63773745,0.72777283,2
15800,1,1,1,0.5552557,0.810399,0.85761005,2
15801,0,0,0,0.5001105,0.5515533,0.6875293,2
15802,1,1,1,0.55093527,0.8463983,0.8624791,2
15803,1,1,1,0.5271467,0.5005602,0.777026,2
15804,1,1,1,0.5488387,0.7809454,0.78504014,2
15805,1,1,1,0.5804837,0.7793909,0.6088416,2
15806,1,1,1,0.5110221,0.60496867,0.657517,2
15807,1,1,1,0.5705438,0.7492918,0.85147035,2
15808,1,1,1,0.5825906,0.5159658,0.7268343,2
15809,1,0,0,0.50038356,0.6990043,0.6432844,2
15810,1,1,1,0.5395195,0.60876393,0.6978588,2
15811,1,1,1,0.5278401,0.7544962,0.7389289,2
15812,1,1,1,0.6507425,0.8160328,0.88100356,2
15813,1,1,1,0.5262223,0.5252847,0.5236922,2
15814,1,1,1,0.5234885,0.7768477,0.5915252,2
15815,1,0,0,0.50665456,0.8050005,0.8631655,2
15816,1,1,0,0.5461155,0.5668337,0.7076504,2
15817,1,0,1,0.52305174,0.5491451,0.6217522,2
15818,1,1,1,0.5374732,0.6283945,0.67566454,2
15819,1,1,1,0.52871996,0.8336534,0.9034348,2
15820,0,0,0,0.53021556,0.8359585,0.880513,2
15821,1,1,1,0.5361562,0.9038652,0.9521138,2
15822,1,1,1,0.545147,0.72426164,0.74250114,2
15823,1,1,1,0.5591184,0.84164214,0.9336713,2
15824,1,1,1,0.5429305,0.66873634,0.5485459,2
15825,1,1,1,0.52465725,0.53893733,0.5744346,2
15826,0,0,1,0.5092799,0.5988433,0.5405487,2
15827,1,1,1,0.5225538,0.55268127,0.75331944,2
15828,1,1,1,0.5290009,0.6542025,0.6561805,2
15829,0,1,1,0.5048984,0.644019,0.77775383,2
15830,1,0,0,0.5118731,0.6777492,0.6609547,2
15831,1,1,1,0.55322117,0.71087897,0.70412517,2
15832,0,0,0,0.5255193,0.66705,0.69298947,2
15833,1,1,1,0.5274582,0.6723345,0.6979384,2
15834,1,1,1,0.53478533,0.6747892,0.6936256,2
15835,1,1,1,0.5712596,0.6971772,0.7345008,2
15836,1,0,0,0.5276256,0.54986614,0.5887335,2
15837,1,1,1,0.5253966,0.61957216,0.7233977,2
15838,1,0,0,0.50088876,0.65124327,0.5660601,2
15839,1,0,0,0.51209694,0.6995937,0.5443048,2
15840,1,1,1,0.6492457,0.825904,0.81133854,2
15841,1,0,0,0.5868096,0.52812433,0.57898253,2
15842,1,1,1,0.5235683,0.6989784,0.8526765,2
15843,1,0,0,0.50781417,0.7701685,0.8129725,2
15844,1,0,1,0.5038893,0.5331082,0.5326308,2
15845,1,1,1,0.5180164,0.6511915,0.8069622,2
15846,1,0,0,0.5064884,0.6111582,0.51709056,2
15847,1,1,1,0.5619162,0.75028,0.75761765,2
15848,1,1,1,0.57850516,0.83675176,0.9379522,2
15849,1,1,1,0.5521447,0.7324639,0.84152585,2
15850,1,1,1,0.522785,0.6964199,0.8917647,2
15851,1,1,1,0.5288915,0.60200244,0.6318776,2
15852,1,0,1,0.5468743,0.5236615,0.71993184,2
15853,1,1,1,0.5707461,0.7175935,0.86692727,2
15854,1,1,1,0.51840836,0.69216055,0.8701035,2
15855,0,1,1,0.5006825,0.7520365,0.8040594,2
15856,1,1,1,0.5137033,0.5946767,0.57452863,2
15857,1,1,0,0.503385,0.6124588,0.57673675,2
15858,0,0,0,0.55113256,0.70369136,0.72887325,2
15859,1,0,0,0.5074004,0.7388602,0.83521473,2
15860,1,0,1,0.5261302,0.5327098,0.5726684,2
15861,0,0,0,0.51852095,0.80793285,0.79945576,2
15862,0,0,0,0.5226348,0.5777354,0.7416335,2
15863,1,0,0,0.5178762,0.6380028,0.5633716,2
15864,1,1,1,0.5811606,0.7198965,0.8111633,2
15865,1,1,1,0.5535726,0.75262415,0.8169269,2
15866,1,0,1,0.52967316,0.5044607,0.5533249,2
15867,0,1,1,0.5119353,0.5190282,0.5637216,2
15868,1,1,1,0.63181543,0.81883556,0.93595517,2
15869,1,0,1,0.52257216,0.58857006,0.725412,2
